score,budget_x,revenue,country,top_genre,top_lang,year
low,0.015217389163516063,0.0005636673404728962,AU,Adventure, English,0.8416666666666668
low,0.2923913028095463,0.1369963304238167,US,Action, English,0.9500000000000011
low,0.021739128308128536,0.03342022875455811,AU,Science Fiction, English,0.9833333333333325
high,0.10217391109168242,0.002459686075155355,AU,Action, English,0.7416666666666689
low,0.14130434595935726,0.05521868278284966,JP,Animation, Japanese,0.9666666666666668
low,0.02065217178402646,0.004827434726503519,AU,Horror, English,0.7083333333333339
low,0.014130432639413984,0.005767042530971615,US,Horror, English,0.9249999999999989
low,0.026086954404536854,0.0224142151834796,AU,Crime, English,0.6833333333333353
high,0.006949173928150378,0.008726510727518677,other,Comedy, German,0.9333333333333353
low,0.021739128308128536,0.015483432396222727,JP,Fantasy, Japanese,0.9500000000000011
low,0.06999999797826087,0.16432584641804887,JP,Action, Japanese,0.9333333333333353
low,0.03260869354914933,0.01319365273285516,AU,Horror, English,0.8083333333333353
high,0.008695650018903588,0.0014710781322581576,AU,Crime, English,0.7750000000000004
high,0.06956521536862004,0.002449842062199177,AU,Adventure, English,0.8833333333333346
low,0.0017608673951323203,0.02108744061534455,GB,Horror, English,0.5833333333333339
low,0.10869565023629489,0.017135785730326366,FR,Family, French,0.9083333333333332
low,0.2830434767022684,0.1335215648661115,US,Horror, English,0.9583333333333339
high,0.16826086775708884,0.18036101677481034,other,Romance, Dutch,0.9333333333333353
high,0.11782609373440454,0.01067732929452874,AU,Drama, English,0.9833333333333325
high,0.2595652157816635,0.17105243849847987,US,Adventure, English,0.8750000000000018
high,0.2513043461984877,0.10187437223553475,ES,Drama,other,0.9583333333333339
low,0.04347825879017012,0.04785850586744319,AU,Family, English,0.8333333333333339
low,0.2510869548936673,0.1456140055853892,US,Animation, English,0.9249999999999989
high,0.2869566071455578,0.013051009116742163,KR,Romance, Korean,0.9749999999999996
low,0.0016192043513460963,0.08814853850152443,other,Horror, Russian,0.9833333333333325
low,0.05577780664299523,0.0013087700904167443,HK,Action, Cantonese,0.7333333333333325
high,0.027173910928638936,0.015581858639299465,AU,Drama, English,0.8166666666666682
high,0.03260869354914933,0.0030052183502254754,FR,Action, French,0.8833333333333346
low,0.07826086756143667,0.01959302217479508,other,Adventure, English,0.9166666666666661
high,0.060869563175803394,0.030936738576192273,AU,Comedy, English,0.8083333333333353
high,0.05434782403119092,0.016685217175114172,AU,Comedy, English,0.9416666666666682
low,0.01330869655067108,0.0007182664677382308,IT,Comedy, Italian,0.5666666666666682
high,0.2760869549480151,0.16962260753639807,AU,Science Fiction, English,0.9833333333333325
high,0.2115217374163516,0.1447299225835368,other,Drama, German,0.6166666666666689
low,0.3554347812074669,0.2021723268835921,US,Action, English,0.9000000000000004
high,0.10869565023629489,0.05857960187410443,AU,Comedy, English,0.8250000000000011
low,0.010869563067107745,0.0036259209734925656,AU,Comedy, English,0.9666666666666668
high,0.03171052093850113,0.005981289105158482,US,Drama, English,0.7249999999999996
high,0.2443478244442344,0.0859725057733968,JP,Action, Japanese,0.7750000000000004
high,0.17826086777882796,0.10767041118380895,US,War, English,0.9000000000000004
high,0.03652173703591682,0.017381196176390137,AU,Comedy, English,0.8583333333333325
high,0.026086954404536854,0.007840014623960008,AU,Drama, English,0.7916666666666661
high,0.123913041573724,0.18884906337707158,US,Adventure, English,0.9749999999999996
low,0.16434782427032135,0.12338383954885347,KR,Comedy, Korean,0.9666666666666668
low,0.22043478091398866,0.12492615610185154,AU,Animation, English,0.9583333333333339
high,0.13043478071833647,0.016202446681963367,AU,Drama, English,0.8166666666666682
low,0.23260869398393194,0.08467861693287765,other,Thriller, Thai,0.9583333333333339
low,0.007608693494801508,0.00853250387629772,US,Horror, English,0.6250000000000018
low,0.04130434574196597,0.022263025222495472,AU,Horror, English,0.8083333333333353
high,0.03913043269376181,0.012671768526156193,US,Horror, English,0.6416666666666675
high,0.0023913021791115265,0.007335165645685884,US,Horror, English,0.6416666666666675
low,0.06521738927221171,0.005320760658445214,AU,Fantasy, English,0.7333333333333325
high,0.2771739114721172,0.19000286186775472,AU,Comedy, English,0.9916666666666689
high,0.05217391098298676,0.04749957340615339,US,Horror, English,0.6500000000000004
high,0.03260869354914933,0.05918742803179488,US,Horror, English,0.6500000000000004
high,0.24695652010207939,0.17907131488054745,US,Drama, English,0.9500000000000011
low,0.021739128308128536,0.005826015286257785,AU,Comedy, English,0.8250000000000011
high,0.255652172294896,0.05953646182347062,KR,Romance, Korean,0.9749999999999996
low,0.00434782392249527,0.0007360134640294374,AU,Thriller, English,0.9083333333333332
high,0.18717391127646502,0.1669459151020678,JP,Animation, Japanese,0.9333333333333353
high,0.10869565023629489,0.021536832855301575,AU,Action, English,0.7833333333333332
low,0.05434782403119092,0.003968779657329338,AU,Horror, English,0.6833333333333353
high,0.05869565012759924,0.06123522317493079,AU,Comedy, English,0.7333333333333325
high,0.09782608499527409,0.03830969837731559,US,Drama, English,0.2333333333333325
high,0.25434782446597354,0.32024617423010365,US,Crime, English,0.9583333333333339
low,0.16304347644139885,0.30280147597848817,AU,Adventure, English,0.9416666666666682
low,0.2976086941252363,0.09539582869129401,AU,Animation, English,0.6749999999999989
low,0.14239130248345935,0.15582938009103384,other,Comedy, Portuguese,0.9833333333333325
low,0.0869565197542533,0.04529869447278008,AU,Comedy, English,0.7416666666666689
low,0.008695650018903588,0.0021929396262769137,US,Horror, English,0.8499999999999996
high,0.09782608499527409,0.011160697659006022,AU,Family, English,0.9666666666666668
low,0.03695651964555765,0.005878274986323814,AU,Horror, English,0.7000000000000011
low,0.00434782392249527,0.006162141419070291,US,Comedy, English,0.5750000000000011
low,0.0869565197542533,0.023879962752452185,AU,Comedy, English,0.9249999999999989
high,0.31086956371928165,0.24304977418410262,JP,Animation, Japanese,0.9500000000000011
high,0.2882608680179584,0.2548760578434434,US,Crime, English,0.9500000000000011
low,0.4389999987804348,0.013051009116742163,KR,Romance, Korean,0.9583333333333339
high,0.1565217372967864,0.2591114290093131,JP,Animation, Japanese,0.7916666666666661
high,0.3195652159120983,0.2703144946078105,US,Animation, English,0.9666666666666668
high,0.09465217194489603,4.496519103866977e-05,AU,Science Fiction, English,0.9916666666666689
high,0.03260869354914933,0.0008292150368198475,US,Action, English,0.9249999999999989
high,0.23999999834782607,0.1637522819129012,AU,Drama, English,0.9666666666666668
high,0.10819565023520793,0.11282145259018597,other,Adventure, English,0.9500000000000011
high,0.11956521547731569,0.0131902529382412,AU,Adventure, English,0.7833333333333332
low,0.23043478093572778,0.04636512371439084,US,Horror, English,0.9666666666666668
low,0.2239130417911153,0.2408816570944811,US,Thriller, English,0.9166666666666661
low,0.03913043269376181,0.005476602249887076,US,Drama, English,0.7833333333333332
low,0.21086956350189034,0.19843031578442286,US,Drama, English,0.9833333333333325
low,0.4389999987804348,0.013051009116742163,KR,Romance, Korean,0.9749999999999996
low,0.23695652008034027,0.2264834852449013,AU,Animation, English,0.7583333333333346
high,0.05434782403119092,0.0018118822319655472,AU,Romance, English,0.9000000000000004
high,0.23521738964177694,0.06735319578945931,FR,Drama, French,0.9333333333333353
high,0.013043476115311904,0.0003500728154260746,AU,Mystery, English,0.9749999999999996
low,0.3630434768761815,0.1703332753605646,US,War, English,0.8250000000000011
low,0.0026086934839319423,0.00026024606893908014,US,Animation, English,0.6666666666666661
low,0.059173910998204154,0.006156569723470551,JP,Animation, Japanese,0.6916666666666682
high,0.11524551546792502,0.03666240964268547,US,Action, English,0.8083333333333353
high,0.06521738927221171,0.0073058696086567496,US,Action, English,0.8083333333333353
high,0.03260869354914933,0.01613535614746515,US,Comedy, English,0.8499999999999996
low,0.1537837455517038,0.10704580727912076,US,Music, English,0.9416666666666682
high,0.26739130275519846,0.23748344198268587,US,Drama, English,0.8083333333333353
low,0.34695652031947066,0.13017395443162794,IT,Adventure, Italian,0.6166666666666689
high,0.005434780446597349,0.017341048501160083,AU,Crime, English,0.5333333333333332
low,0.010869563067107745,0.08847649083034041,US,Action, English,0.8666666666666689
low,0.060869563175803394,0.026499687831474206,AU,Comedy, English,0.8250000000000011
high,0.10869565023629489,0.05199644959106433,AU,Action, English,0.7666666666666675
high,0.0018478239170604868,0.07244312475894593,HK,Drama, Cantonese,0.6250000000000018
high,0.04347825879017012,0.004017148063298482,US,Family, English,0.7583333333333346
low,0.026086954404536854,0.026358142821025197,AU,Comedy, English,0.8333333333333339
low,0.2210869548284499,0.2451408957762295,US,Documentary, English,0.8416666666666668
high,0.03695651964555765,0.0016177601160781,US,Action, English,0.9000000000000004
low,0.258260867952741,0.2936812461185522,US,Horror, English,0.9666666666666668
low,0.023913041356332695,0.0007325627066994321,FR,Action, French,0.8833333333333346
high,0.03913043269376181,0.08980139954741127,AU,Comedy, English,0.8583333333333325
low,0.44726086836361056,0.12640400974430938,other,Action, English,0.9500000000000011
high,0.045652171838374285,0.00033906589485546316,AU,Science Fiction, English,0.9416666666666682
low,0.03378478050822778,0.013044748569396697,other,Action,other,1.0000000000000018
high,0.25869565056238186,0.2251344495467411,other,Action, Danish,0.9666666666666668
low,0.00943478349877127,0.013305447830273756,US,Drama, English,0.5416666666666661
high,0.12173912852551984,0.01636839770292282,US,Action, English,0.5833333333333339
high,0.2630434766587902,0.0892982155792157,US,Action, English,0.9666666666666668
high,0.021739128308128536,0.018811621452669264,AU,Comedy, English,0.6916666666666682
low,0.32826086810491495,0.2965797240519147,US,Action, English,0.8583333333333325
low,0.13043478071833647,0.011281343509465408,AU,Action, English,0.7916666666666661
high,0.25434782446597354,0.21681006686819343,HK,Action, Cantonese,0.6416666666666675
low,0.06521738927221171,0.008098205082674753,US,Drama, English,0.8499999999999996
low,0.24826086793100188,0.20211344852904167,US,Family, English,0.9666666666666668
high,0.20652173740548202,0.252716814149358,AU,Animation, English,0.9500000000000011
low,0.22043478091398866,0.19029404545202386,other,Action,other,0.9416666666666682
low,0.30260869413610586,0.3207323292632568,US,Thriller, English,0.9583333333333339
low,0.0021739108742911107,0.008046418686007799,US,Science Fiction, English,0.9500000000000011
high,0.2166521722101134,0.17287977803005014,US,Action, English,1.0000000000000018
high,0.13043478071833647,0.051204139769420176,AU,Thriller, English,0.7999999999999989
low,0.030437041370515304,0.013044748569396697,US,Drama, English,0.7583333333333346
high,0.23847825921408317,0.12023573973370469,JP,Drama, Japanese,0.9000000000000004
low,0.012481767418438625,0.0005033529318313209,AU,Drama, Norwegian,0.9583333333333339
high,0.008917610454168718,0.00042844150159438777,other,Crime,other,0.9916666666666689
low,0.23913043312854443,0.0929194122747278,ES,Comedy, Spanish,0.9916666666666689
low,0.10265351196229024,0.10937253942643824,IT,Drama, Italian,0.6250000000000018
high,0.13043478071833647,0.01978092273494531,AU,Thriller, English,0.7916666666666661
high,0.03260869354914933,0.01794332827359299,AU,Family, English,0.8250000000000011
low,0.10434782413988657,0.04251599268003835,AU,Crime, English,0.5499999999999989
low,0.012173910896030241,0.0063172151494549755,ES,Thriller, Spanish,0.8833333333333346
high,0.2373913026899811,0.2473213440645691,JP,Action, Japanese,0.8666666666666689
low,0.12113043287202267,0.2292591654014671,US,Comedy, English,0.9583333333333339
high,0.01956521525992438,0.0021048419181935907,AU,Comedy, English,0.7333333333333325
low,0.12754347636422494,0.132010723639012,GB,Thriller, English,0.9416666666666682
high,0.0011579826112130057,0.0010260949539117584,US,Fantasy, English,0.8416666666666668
high,0.13043478071833647,0.0337994956131749,AU,Action, English,0.8416666666666668
high,0.11956521547731569,0.021687752953312826,AU,Action, English,0.7249999999999996
low,0.348695650758034,0.20766465246530227,AU,Action, Japanese,0.9166666666666661
high,0.24086956356710773,0.13988223246901774,ES,Drama, Italian,0.7333333333333325
low,0.021739128308128536,0.0012975788147860802,AU,Action, English,0.9416666666666682
high,0.25869565056238186,0.08720575000791822,GB,Comedy, English,0.9083333333333332
high,0.2708695636323251,0.2467155626404965,AU,Music, English,0.9833333333333325
high,0.31908695504149337,0.15480956928465148,AU,Documentary, English,0.9666666666666668
high,0.06521738927221171,0.012560192671026085,AU,Action, English,0.8250000000000011
low,0.07608695451323251,0.012677789309314097,AU,Comedy, English,0.8416666666666668
low,0.16304347644139885,0.1894959277961279,US,Action, English,0.9333333333333353
high,0.05869565012759924,0.008856502592849943,AU,Action, English,0.9749999999999996
high,0.0008559760888173394,0.0006840633026078389,US,Drama, English,0.2666666666666675
low,0.02546864570754053,0.00756190560999993,AU,Drama, Cantonese,0.8750000000000018
low,0.10869565023629489,0.05891366008355315,AU,Comedy, English,0.9166666666666661
low,0.03260869354914933,0.015071848061375513,AU,Action, English,0.7500000000000018
high,0.18173912865595462,0.10958486816074989,US,Horror, English,0.9833333333333325
high,0.2978260854300567,0.02911778039342455,AU,Adventure, English,0.8166666666666682
low,0.003449997833586952,2.74275181180613e-06,US,Drama, English,0.9416666666666682
low,0.2534782592466919,0.2007409273643574,MX,Comedy, Spanish,0.9583333333333339
low,0.04347825879017012,0.03355825453294052,AU,Family, English,0.8499999999999996
high,0.01913043265028355,0.11225598712091583,AU,Adventure, English,0.6916666666666682
high,0.29043478106616255,0.08025473146526257,HK,Drama, Cantonese,0.6166666666666689
high,0.22065217221880906,0.21740287106416495,US,Family, English,0.8833333333333346
low,0.11891304156285444,0.016194857341652585,FR,Family, French,0.9583333333333339
high,0.01956521525992438,0.008656187309852336,US,Comedy, English,0.6749999999999989
low,0.057043476210964075,0.0011230161209100987,AU,Thriller, English,0.9500000000000011
low,0.0869565197542533,0.026770807086608235,AU,Drama, English,0.8750000000000018
low,0.010869563067107745,0.014654180556797198,AU,Action, English,0.7583333333333346
